Area_Axon,Centroid_X,Centroid_Y,Perimeter_Axon,AxonDiameter_MinFeret,AxonDiameter_Circle,AxonDiameter_ShapeAdjustedEllipse
0.19,87,-20.7,1.67,0.4,0.491974,0.354631
0.16,88.3,-21,1.52,0.37,0.451466,0.331495
0.51,89.2,-21.3,2.65,0.75,0.806028,0.627742
0.61,90,-21.7,3.18,0.6,0.881516,0.565406
0.49,87.6,-21.3,2.67,0.59,0.790066,0.574771
0.24,88.7,-21.7,2.01,0.35,0.552931,0.350301
0.24,90.3,-22.7,1.86,0.55,0.552931,0.406655
0.24,85.9,-19.8,1.86,0.55,0.552931,0.406655
0.36,85.2,-19.8,2.3,0.57,0.677199,0.487341
0.22,84.5,-19.7,1.94,0.34,0.529391,0.330987
1.1,81.7,-18.7,3.88,1.15,1.183754,0.929752
0.96,80.2,-17.2,3.76,1.06,1.105862,0.793677
0.73,78.7,-18,3.29,0.72,0.964332,0.687102
0.71,80.4,-16.1,3.11,0.77,0.95103,0.752058
0.09,81.4,-17.9,1.11,0.32,0.3386,0.266223
0.51,81.8,-17.6,2.83,0.61,0.806028,0.542574
0.41,82.5,-17.2,2.46,0.55,0.722698,0.517556
0.62,82.6,-18.1,3.22,0.74,0.888712,0.565813
0.36,82.8,-16.6,2.29,0.56,0.677199,0.492041
0.19,83.9,-17.9,1.57,0.44,0.491974,0.424734
0.45,83.4,-19.2,2.86,0.61,0.757132,0.451036
0.42,81.8,-16.6,2.62,0.54,0.731459,0.47502
0.76,75.4,-20.7,3.34,0.73,0.983948,0.708738
0.6,73.8,-21,3.07,0.62,0.87426,0.588312
0.19,73.4,-20.3,1.72,0.35,0.491974,0.334066
0.73,72.9,-19.5,3.12,0.92,0.964332,0.78873
0.2,72.4,-18.9,1.78,0.4,0.504754,0.337249
0.87,74.5,-17.9,3.83,0.77,1.052749,0.665595
0.59,74.1,-18.8,3.59,0.84,0.866944,0.453538
0.51,75.3,-18.6,2.62,0.71,0.806028,0.649283
0.35,76,-18.4,2.22,0.54,0.667727,0.504988
0.82,74.6,-19.3,3.39,0.85,1.02205,0.777391
0.45,74.4,-20.2,2.61,0.63,0.757132,0.528124
0.35,77.2,-19,2.33,0.51,0.667727,0.45483
0.88,75.9,-19.7,3.88,0.71,1.058782,0.661443
0.85,76.9,-20.3,3.76,0.7,1.040578,0.665489
2.13,76.6,-17.3,5.32,1.47,1.647233,1.355423
0.43,78.8,-16.8,2.4,0.68,0.740115,0.600845
0.76,77.6,-16.3,3.2,0.87,0.983948,0.791225
0.87,75.9,-16,3.54,0.85,1.052749,0.774506
0.41,74.6,-16.7,2.39,0.63,0.722698,0.554048
0.35,75.2,-16.8,2.21,0.55,0.667727,0.510853
0.79,76.4,-15,3.36,0.79,1.00318,0.744929
0.28,76.6,-14.3,2.05,0.51,0.597234,0.420349
1.32,77.4,-14.1,4.44,1.02,1.296738,0.916877
1.22,78.6,-14.1,4.21,1.11,1.246652,0.908193
0.57,79.6,-14.1,2.82,0.75,0.852124,0.651996
0.16,79.2,-14.9,1.51,0.38,0.451466,0.336657
0.59,79.6,-15.3,2.95,0.64,0.866944,0.621221
0.71,75.5,-13.9,3.17,0.79,0.95103,0.714511
0.41,74.7,-13.3,2.45,0.69,0.722698,0.522157
0.53,73.9,-13.1,2.68,0.72,0.821681,0.654912
0.43,72.4,-15.2,2.55,0.56,0.740115,0.516813
0.58,70.7,-15.8,3.35,0.64,0.859566,0.488853
0.55,69,-14.4,2.73,0.82,0.837041,0.66722
0.45,69.7,-14.2,2.61,0.57,0.757132,0.528124
0.32,69.8,-13.3,2.23,0.59,0.63847,0.434147
0.34,69.2,-12.5,2.17,0.62,0.658119,0.508571
0.39,69.8,-12.7,2.36,0.66,0.704851,0.523937
0.47,69.5,-10.7,2.8,0.6,0.773774,0.49375
0.37,73.9,-11.5,2.29,0.53,0.68654,0.515025
1.22,73.2,-12.2,4.26,1.06,1.246652,0.885164
0.18,74,-12.2,1.59,0.39,0.478852,0.363482
0.39,74.9,-12.2,2.42,0.52,0.704851,0.495741
0.1,74.3,-12.6,1.18,0.32,0.356915,0.274156
0.59,75.7,-12.8,2.92,0.67,0.866944,0.635466
0.36,74.9,-12.8,2.52,0.51,0.677199,0.41295
1.42,66.9,-20.6,4.72,1.01,1.34496,0.905902
0.48,67.6,-19.9,2.59,0.66,0.781962,0.597028
0.39,66.9,-19.4,2.29,0.59,0.704851,0.568716
0.25,68.4,-19.8,1.89,0.47,0.564333,0.419332
0.43,68.7,-20.3,2.42,0.63,0.740115,0.585545
0.3,68.1,-20.5,2.03,0.55,0.618195,0.483185
0.22,67.7,-19,1.77,0.43,0.529391,0.394988
0.63,66,-18.3,3.13,0.8,0.89585,0.608579
0.39,65.2,-17.8,2.41,0.53,0.704851,0.50002
0.36,61.7,-18.7,2.29,0.55,0.677199,0.492041
0.19,62.5,-18.7,1.62,0.43,0.491974,0.381701
0.44,65.1,-17.2,2.66,0.55,0.748672,0.493194
0.11,65.8,-16.8,1.33,0.25,0.374336,0.246967
0.4,67.6,-17.7,2.48,0.61,0.713831,0.490318
0.34,67,-18,2.31,0.61,0.658119,0.443348
0.44,68,-18.3,2.54,0.58,0.748672,0.539997
0.13,66.6,-18.8,1.37,0.31,0.406946,0.298937
0.23,67,-18.5,1.87,0.42,0.541289,0.376087
1.98,62.9,-17.8,5.74,1.11,1.588173,1.015138
0.61,61.9,-19.7,3.06,0.74,0.881516,0.606383
0.25,62.5,-19.9,1.99,0.4,0.564333,0.37701
1.36,62.9,-16.8,4.95,1.04,1.316239,0.789154
0.34,60.2,-16.6,2.2,0.58,0.658119,0.491113
0.6,61.5,-17,2.87,0.82,0.87426,0.683731
0.31,61.8,-16.5,2.46,0.58,0.628414,0.355265
0.9,62.3,-15.7,3.8,0.79,1.070746,0.706618
0.48,63.6,-15.9,2.57,0.75,0.781962,0.609589
0.96,66.2,-17.4,3.62,0.94,1.105862,0.871848
0.19,64.4,-16.7,1.63,0.42,0.491974,0.375519
0.74,65.1,-16.3,3.16,0.83,0.970915,0.778898
0.64,64.5,-15.8,3.09,0.73,0.902932,0.63923
0.6,65.1,-15.3,2.94,0.7,0.87426,0.643155
0.55,63.6,-14.8,2.98,0.67,0.837041,0.549365
0.9,64.5,-14.5,3.64,1.04,1.070746,0.768761
0.89,65.2,-13.9,3.56,1.02,1.064781,0.794015
1.08,61.9,-13.9,3.82,1.17,1.172943,0.939031
0.46,57.3,-13.3,2.58,0.67,0.765498,0.560318
0.3,58.1,-13.4,2.02,0.57,0.618195,0.490127
0.42,54.1,-11.1,2.41,0.69,0.731459,0.566354
0.16,54.7,-11,1.45,0.44,0.451466,0.379434
0.11,55.1,-10.9,1.2,0.35,0.374336,0.31708
0.56,56,-10.9,3.13,0.7,0.844616,0.5183
0.43,55.8,-11.4,2.48,0.57,0.740115,0.549112
0.38,56.6,-11.7,2.36,0.55,0.695756,0.502084
0.44,56.6,-10.8,2.79,0.64,0.748672,0.45544
0.33,57.8,-12.6,2.26,0.52,0.648369,0.442577
0.39,65.5,-13.1,2.32,0.63,0.704851,0.547269
0.3,66.2,-12.9,2.03,0.57,0.618195,0.483185
0.35,65.5,-12.2,2.24,0.57,0.667727,0.494117
0.38,66.2,-11.6,2.29,0.65,0.695756,0.540254
0.48,64.6,-11.1,2.72,0.68,0.781962,0.535807
0.2,65.5,-11.1,1.61,0.48,0.504754,0.436739
0.05,65.1,-10.8,0.86,0.21,0.252377,0.180918
0.42,65,-10.1,2.43,0.62,0.731459,0.554226
0.75,63.9,-10.7,3.19,0.92,0.977453,0.77758
1.35,63.9,-9.6,4.4,1.22,1.311391,0.96969
0.35,64.9,-9.2,2.33,0.5,0.667727,0.45483
0.87,65.8,-9.4,3.54,1.02,1.052749,0.774506
0.48,65.7,-10.5,2.68,0.61,0.781962,0.551935
0.51,57.5,-10.1,2.8,0.69,0.806028,0.553706
0.06,58.2,-9.8,0.9,0.25,0.276465,0.222091
0.45,55.8,-10,2.53,0.55,0.757132,0.565461
0.95,54.7,-10.1,3.77,0.83,1.100087,0.77645
0.39,26.8,-15.2,2.65,0.49,0.704851,0.422968
0.48,26.1,-15.3,2.66,0.75,0.781962,0.560743
0.37,25.3,-15.4,2.43,0.54,0.68654,0.45541
0.48,24.3,-15.6,3.06,0.62,0.781962,0.442166
0.2,25.1,-16,2.06,0.29,0.504754,0.26949
0.3,26,-16,2.17,0.44,0.618195,0.41644
0.35,26.9,-15.9,2.5,0.55,0.667727,0.403306
0.3,26.5,-16.4,2.63,0.43,0.618195,0.312353
0.46,27.4,-16.4,2.59,0.62,0.765498,0.555461
0.46,22.9,-18.8,2.95,0.53,0.765498,0.442584
0.32,24,-18.2,2.52,0.42,0.63847,0.356751
0.52,20,-17.8,2.98,0.63,0.813892,0.50927
1.06,14.9,-16.8,4.11,0.86,1.162032,0.771547
0.55,14.2,-17.4,2.74,0.76,0.837041,0.660003
0.24,13.9,-18.2,1.83,0.54,0.552931,0.423147
0.52,14.6,-18.1,2.67,0.75,0.813892,0.637776
0.46,24.4,-19.1,2.71,0.59,0.765498,0.507548
0.22,12.8,-19.7,1.77,0.42,0.529391,0.394988
0.54,12.5,-20.4,2.89,0.62,0.829396,0.566384
0.26,12.2,-20.9,1.91,0.49,0.575509,0.437277
0.33,13.1,-20.5,2.48,0.42,0.648369,0.379111
0.25,12.9,-21.7,1.99,0.45,0.564333,0.37701
0.12,12.8,-21.2,1.31,0.38,0.390981,0.29044
0.55,14.2,-21.2,2.75,0.7,0.837041,0.653177
0.2,13.5,-21.3,1.68,0.49,0.504754,0.380828
0.14,13.3,-21.8,1.42,0.38,0.422308,0.311054
0.24,13.9,-21.9,1.79,0.54,0.552931,0.451505
0.61,16,-20.8,3.25,0.63,0.881516,0.545389
0.34,16.9,-21.4,2.2,0.64,0.658119,0.491113
0.35,16.1,-21.5,2.38,0.65,0.667727,0.437435
0.83,15.3,-21.3,3.36,0.91,1.028263,0.814944
0.54,20.7,-20.8,3.71,0.51,0.829396,0.393404
0.98,22.1,-21.5,4.16,0.72,1.117322,0.680472
0.56,28.5,-19.3,3.76,0.48,0.844616,0.402987
0.49,27.6,-20,3.22,0.51,0.790066,0.422238
0.25,25.5,-19.1,2.1,0.38,0.564333,0.344226
0.37,24.8,-20.3,2.31,0.6,0.68654,0.504509
0.61,25.9,-20.7,3.39,0.57,0.881516,0.511163
0.32,28.3,-24.1,2.17,0.48,0.63847,0.458793
0.15,28.6,-23.8,1.53,0.37,0.43713,0.296275
0.29,30.2,-24,2.09,0.46,0.607805,0.426224
0.25,29.3,-24.2,2.04,0.35,0.564333,0.36089
0.15,29.6,-23.9,1.74,0.29,0.43713,0.241589
0.1,28.9,-23.9,1.24,0.27,0.356915,0.245537
0.06,29.9,-24.3,0.96,0.18,0.276465,0.190643
0.06,29.2,-23.7,0.98,0.24,0.276465,0.183456
0.38,33,-54,2.47,0.52,0.695756,0.459034
0.88,33,-52.7,3.68,1.01,1.058782,0.726452
0.38,29,-55.1,2.31,0.68,0.695756,0.528001
0.24,28.9,-54.6,1.85,0.44,0.552931,0.411833
0.29,28.2,-54.9,1.98,0.51,0.607805,0.486364
0.6,28.2,-54.1,2.91,0.72,0.87426,0.65916
0.56,27.4,-54.3,2.97,0.75,0.844616,0.566919
0.24,27.5,-53.3,1.87,0.48,0.552931,0.401745
0.53,26.1,-53.4,2.79,0.65,0.821681,0.591545
0.42,26.6,-53.3,2.63,0.57,0.731459,0.471896
0.08,27.1,-53,1.09,0.23,0.319235,0.22756
0.54,32.1,-51.4,2.91,0.65,0.829396,0.559025
0.43,31.1,-51.1,2.69,0.64,0.740115,0.468819
0.42,29.3,-50.8,2.56,0.51,0.731459,0.495381
0.29,30,-50.9,2.01,0.59,0.607805,0.466066
0.14,30,-50.4,1.38,0.37,0.422308,0.334944
1.39,31.3,-50.2,4.68,0.91,1.330677,0.892677
0.51,25.1,-53,2.74,0.63,0.806028,0.578837
0.24,25.1,-52.5,2.22,0.44,0.552931,0.301769
0.11,24.5,-52.7,1.36,0.26,0.374336,0.237652
0.74,23.5,-51.6,3.78,0.67,0.970915,0.552961
0.17,24.4,-51.8,1.63,0.44,0.465361,0.314923
0.84,29.4,-49.7,3.36,0.95,1.034439,0.835133
0.48,30.3,-49.6,2.82,0.76,0.781962,0.501867
0.76,35.2,-49.4,3.25,0.93,0.983948,0.75663
0.34,36.6,-49.1,2.4,0.47,0.658119,0.414627
0.21,36,-48.7,2.14,0.29,0.517219,0.271124
0.18,36,-48.4,1.72,0.34,0.478852,0.30969
0.58,38.4,-49.3,3.26,0.65,0.859566,0.508883
0.16,37,-46.2,1.59,0.43,0.451466,0.302452
0.28,37.4,-46.5,2.28,0.37,0.597234,0.350265
0.09,36.1,-46,1.29,0.23,0.3386,0.199562
0.07,36.3,-46.5,1.04,0.19,0.298617,0.204643
0.09,36.1,-47,1.18,0.26,0.3386,0.231609
0.67,32.1,-47,3.35,0.79,0.923852,0.587378
0.24,31.6,-46,1.95,0.42,0.552931,0.369334
0.19,31.3,-46.4,1.71,0.45,0.491974,0.337822
0.45,31,-45.7,2.56,0.62,0.757132,0.550205
0.51,28.7,-46.3,2.96,0.71,0.806028,0.501912
0.31,29.8,-45,2.08,0.54,0.628414,0.480735
0.6,31.7,-44.7,3.04,0.69,0.87426,0.5994
0.44,28.6,-45.4,2.44,0.73,0.748672,0.598153
0.42,30.5,-44.9,2.37,0.68,0.731459,0.595421
0.31,29.9,-44.4,2.16,0.48,0.628414,0.441018
0.5,33.3,-43.9,2.83,0.58,0.798087,0.527573
0.44,34.4,-44.1,2.7,0.48,0.748672,0.480505
0.23,34.2,-44.4,2.29,0.31,0.541289,0.275574
0.53,33,-42.8,3.17,0.54,0.821681,0.474267
0.96,32.3,-40,3.66,0.98,1.105862,0.845873
0.34,31.7,-40.4,2.5,0.48,0.658119,0.388796
0.21,31.8,-41.8,2.18,0.36,0.517219,0.264597
1.05,32.4,-41.5,3.91,0.89,1.156538,0.840479
0.39,33.4,-40.2,2.71,0.51,0.704851,0.408951
0.38,31.8,-39.2,2.37,0.52,0.695756,0.497509
0.22,32.6,-39.4,2.2,0.36,0.529391,0.275858
0.26,31.2,-39.6,2.02,0.42,0.575509,0.387784
0.76,20.8,-45.8,3.53,0.74,0.983948,0.637071
0.42,17.7,-46.8,2.43,0.65,0.731459,0.554226
0.43,18.2,-46.2,2.4,0.66,0.740115,0.600845
0.49,18.4,-47.2,2.71,0.69,0.790066,0.556703
0.33,19.4,-45.5,2.43,0.42,0.648369,0.391011
0.1,19.9,-45.2,1.2,0.3,0.356915,0.263081
0.32,19.4,-45,2.1,0.53,0.63847,0.496751
0.14,18.7,-45,1.4,0.35,0.422308,0.321958
0.1,18.6,-45.3,1.19,0.27,0.356915,0.26836
0.11,18.2,-45.4,1.26,0.33,0.374336,0.275159
0.43,18,-44.9,2.45,0.59,0.740115,0.565937
0.39,16.2,-45.7,2.58,0.47,0.704851,0.441319
0.57,15.5,-44.8,2.84,0.68,0.852124,0.640418
0.3,17.7,-45.5,2.03,0.56,0.618195,0.483185
0.3,17.1,-45.8,2.19,0.51,0.618195,0.409486
0.29,21.7,-41.7,2.05,0.49,0.607805,0.444264
0.42,22.1,-42.3,2.62,0.5,0.731459,0.47502
0.18,29.2,-42.5,1.75,0.29,0.478852,0.300806
0.05,28.6,-42.5,1.01,0.17,0.252377,0.138921
0.31,29,-43.4,2.17,0.5,0.628414,0.436922
0.41,27.3,-42.4,2.85,0.46,0.722698,0.404233
0.38,27.3,-43,2.58,0.56,0.695756,0.426606
0.3,15.9,-44.3,2.04,0.53,0.618195,0.476717
0.44,16,-43.8,2.66,0.68,0.748672,0.493194
0.47,14.8,-43.9,2.53,0.66,0.773774,0.612197
0.37,14.3,-42.6,2.39,0.6,0.68654,0.469754
0.31,15,-42.9,2.22,0.55,0.628414,0.418357
0.23,15.5,-42.6,1.89,0.39,0.541289,0.368373
0.15,16.1,-42.7,1.57,0.33,0.43713,0.282821
0.21,15.7,-43,2,0.31,0.517219,0.297748
0.69,20.4,-41.7,3.7,0.62,0.93754,0.523717
0.19,19.2,-41.3,1.72,0.42,0.491974,0.334066
0.34,21.2,-41.1,2.16,0.54,0.658119,0.515099
0.14,21,-40.7,1.53,0.33,0.422308,0.269246
0.15,21.4,-40.5,1.54,0.37,0.43713,0.292703
0.25,22.4,-41.4,1.9,0.45,0.564333,0.414203
0.16,22.8,-42,1.68,0.33,0.451466,0.275531
0.44,18.7,-40.7,2.72,0.49,0.748672,0.474554
0.79,18.9,-39.8,3.66,0.92,1.00318,0.631303
0.25,17.3,-39.9,1.84,0.51,0.564333,0.450397
0.14,17,-39.4,1.41,0.35,0.422308,0.316296
0.26,16.6,-38.9,1.92,0.46,0.575509,0.431621
0.17,16.8,-38.4,1.53,0.45,0.465361,0.362626
0.2,16.1,-38.6,1.66,0.46,0.504754,0.392955
0.12,16.4,-38.4,1.32,0.31,0.390981,0.285397
0.18,16.4,-37.9,1.71,0.33,0.478852,0.31285
0.12,16.1,-38.1,1.32,0.35,0.390981,0.285397
0.34,15.2,-38.1,2.4,0.42,0.658119,0.414627
0.37,14.1,-38.1,2.44,0.55,0.68654,0.452058
0.21,14.1,-37.4,1.78,0.4,0.517219,0.362179
0.33,14.7,-37.6,2.18,0.54,0.648369,0.477276
0.08,14.6,-38.2,1.13,0.25,0.319235,0.212188
0.33,15.5,-37.2,2.34,0.46,0.648369,0.415677
0.17,16,-36.7,1.65,0.35,0.465361,0.307941
0.48,16.7,-36,2.71,0.55,0.781962,0.539673
1.16,17.5,-36.7,4.13,1.16,1.21561,0.873857
0.35,18,-37.4,2.21,0.6,0.667727,0.510853
0.12,16.6,-36.9,1.43,0.28,0.390981,0.245448
0.25,16.2,-37.2,1.99,0.55,0.564333,0.37701
0.35,20.8,-38.1,2.45,0.54,0.667727,0.416465
0.1,20.2,-38.4,1.2,0.28,0.356915,0.263081
0.26,20.5,-37.7,2,0.41,0.575509,0.395201
0.4,25.6,-37.5,2.35,0.63,0.713831,0.553948
0.36,26.5,-37.2,2.31,0.51,0.677199,0.48282
0.41,26.5,-37.8,2.5,0.53,0.722698,0.500627
0.48,25.7,-38.2,2.75,0.58,0.781962,0.524788
0.17,26.4,-38.7,1.58,0.37,0.465361,0.33533
0.32,26.8,-38.3,2.21,0.44,0.63847,0.4418
0.14,27.7,-38.4,1.62,0.31,0.422308,0.246126
0.45,27.4,-36.9,2.63,0.63,0.757132,0.520199
0.52,28.3,-38,2.72,0.68,0.813892,0.607642
0.66,29,-38.9,3.25,0.67,0.916932,0.606549
0.42,29.5,-37.2,2.35,0.68,0.731459,0.613751
0.22,19.6,-35.7,1.85,0.37,0.529391,0.35972
0.22,17.3,-35.2,2.04,0.37,0.529391,0.306283
0.71,17.7,-34.5,3.41,0.67,0.95103,0.616369
0.15,17.7,-35.5,1.51,0.39,0.43713,0.303924
0.42,19.2,-33.7,2.53,0.56,0.731459,0.506811
0.48,20.4,-33.9,2.55,0.68,0.781962,0.623609
0.29,20.8,-33.4,1.98,0.58,0.607805,0.486364
0.49,21.1,-34.1,2.62,0.67,0.790066,0.601337
0.51,20.6,-34.7,2.63,0.66,0.806028,0.641664
0.67,21.6,-33.2,3.14,0.87,0.923852,0.663635
0.49,25.6,-34,2.56,0.75,0.790066,0.643011
0.43,25.5,-34.7,2.66,0.56,0.740115,0.477823
0.57,18.4,-33.1,2.89,0.68,0.852124,0.61501
0.44,17.4,-33.2,2.61,0.55,0.748672,0.510822
0.56,18.1,-33.7,3.21,0.58,0.844616,0.498465
0.47,17,-33.9,2.82,0.58,0.773774,0.487904
0.19,16.8,-32.4,1.83,0.33,0.491974,0.300371
0.42,16.5,-32.9,2.85,0.42,0.731459,0.416238
0.12,15.9,-32.5,1.24,0.37,0.390981,0.348493
0.15,16,-33,1.43,0.38,0.43713,0.345562
1.73,24.7,-32.8,5.14,1.23,1.484527,1.026136
1.06,26.2,-32.3,4,0.93,1.162032,0.812719
0.38,25,-31.8,2.35,0.67,0.695756,0.506836
0.34,24.3,-31.7,2.2,0.61,0.658119,0.491113
0.94,29.9,-33.9,3.74,0.85,1.094282,0.776719
0.22,31.1,-34,1.98,0.35,0.529391,0.320401
0.83,30.4,-28.8,3.62,0.89,1.028263,0.68861
0.49,31.1,-28.5,3.1,0.59,0.790066,0.44504
0.14,31.7,-28.6,1.38,0.38,0.422308,0.334944
0.47,32.4,-28.7,2.61,0.62,0.773774,0.565333
0.16,32.8,-29.4,1.44,0.41,0.451466,0.390711
0.64,31.9,-29.3,3.12,0.73,0.902932,0.626754
0.65,30.7,-29.6,3.05,0.85,0.909959,0.674569
0.51,31.6,-29.8,3.04,0.65,0.806028,0.481268
0.54,27.3,-27.5,2.78,0.64,0.829396,0.614864
0.34,27.7,-28.2,2.54,0.42,0.658119,0.37974
0.11,26.8,-27.7,1.27,0.29,0.374336,0.270341
0.26,26.6,-28,2.04,0.42,0.575509,0.380842
0.78,25.9,-28,3.48,0.91,0.99681,0.678138
0.64,26.9,-28.7,3.02,0.68,0.902932,0.672771
0.22,25.9,-28.7,1.95,0.31,0.529391,0.328239
0.62,27.3,-29.5,3.19,0.7,0.888712,0.574927
0.43,26.2,-29.2,2.57,0.55,0.740115,0.508862
0.43,26.8,-29.8,2.8,0.47,0.740115,0.439885
0.17,26.5,-30.1,1.87,0.28,0.465361,0.253809
0.51,15.1,-28,2.7,0.72,0.806028,0.59843
0.32,15.6,-27.7,2.37,0.48,0.63847,0.390891
0.1,15.9,-27.5,1.29,0.27,0.356915,0.228623
0.36,16.9,-28.2,2.34,0.54,0.677199,0.470181
0.15,16.2,-28.1,1.52,0.34,0.43713,0.30001
0.15,16.5,-27.7,1.46,0.35,0.43713,0.327093
0.05,16.2,-27.5,0.95,0.2,0.252377,0.151809
0.37,17.6,-27.9,2.42,0.55,0.68654,0.45885
0.34,17.5,-28.5,2.33,0.56,0.658119,0.436378
0.48,16.6,-29.1,2.69,0.64,0.781962,0.54773
0.22,17.7,-29.2,1.74,0.48,0.529391,0.412779
0.24,17.6,-29.8,2.01,0.36,0.552931,0.350301
0.75,18.7,-28.2,3.5,0.79,0.977453,0.634977
0.17,18.9,-28.9,1.56,0.38,0.465361,0.345135
0.11,19.3,-29.3,1.45,0.26,0.374336,0.215187
0.34,20,-30.1,2.53,0.41,0.658119,0.381946
0.98,16.9,-26.9,4.1,0.9,1.117322,0.696475
0.67,20.8,-27,3.04,0.74,0.923852,0.717734
0.42,20.9,-26.1,2.57,0.7,0.731459,0.491774
0.72,15.2,-25.9,3.08,0.89,0.957704,0.800379
0.73,14.4,-26.4,3.42,0.75,0.964332,0.637213
0.36,13.9,-26.8,2.54,0.49,0.677199,0.407887
0.23,14.5,-27.2,1.99,0.45,0.541289,0.336643
0.66,16.3,-25.4,3.32,0.79,0.916932,0.584433
0.27,16,-24.8,2.22,0.39,0.586472,0.348385
0.17,15.2,-24.7,1.48,0.42,0.465361,0.408488
0.43,22.6,-25.6,2.97,0.5,0.740115,0.404023
0.73,21.4,-25.4,3.62,0.61,0.964332,0.579879
0.81,21.9,-24.8,3.92,0.6,1.015799,0.585996
0.43,24.2,-25.2,2.83,0.5,0.740115,0.432892
1.11,16.9,-22.4,4.09,0.96,1.189123,0.833004
0.62,15.5,-22.6,2.94,0.76,0.888712,0.680632
0.34,14.7,-22.4,2.33,0.53,0.658119,0.436378
0.22,14.2,-22.6,1.85,0.41,0.529391,0.35972
0.77,15.3,-23.9,3.55,0.79,0.9904,0.642234
0.35,16,-23.5,2.25,0.53,0.667727,0.489051
0.32,16.4,-23.1,2.28,0.48,0.63847,0.416907
0.6,16.5,-24.5,3.05,0.67,0.87426,0.59562
0.44,16.9,-23.7,2.69,0.58,0.748672,0.483575
0.21,17.6,-24.1,1.85,0.35,0.517219,0.336901
0.29,17.7,-23.2,2.17,0.41,0.607805,0.397072
0.32,18.2,-23.8,2.32,0.43,0.63847,0.404671
0.49,18.7,-22.7,3.04,0.5,0.790066,0.457806
0.52,19.2,-23.4,2.99,0.58,0.813892,0.506496
0.51,19.3,-24.2,2.91,0.62,0.806028,0.516326
0.62,20.4,-23.9,3.47,0.54,0.888712,0.504074
0.62,20.2,-24.6,3.34,0.63,0.888712,0.533483
0.48,20,-23.1,2.88,0.54,0.781962,0.484649
0.5,21.1,-23.5,3.02,0.53,0.798087,0.474139
0.55,20.9,-22.7,3.07,0.61,0.837041,0.522281
0.37,21.9,-22.4,2.48,0.52,0.68654,0.439441
0.31,22.7,-22.5,2.11,0.52,0.628414,0.464085
0.17,22.6,-23,1.57,0.45,0.465361,0.340083
0.49,21.8,-23,2.79,0.53,0.790066,0.526205
0.61,22.7,-23.8,3.71,0.56,0.881516,0.451503
0.39,22.4,-24.2,3.01,0.4,0.704851,0.35439
0.28,23.7,-24.3,2.19,0.42,0.597234,0.372933
0.28,24.1,-24.8,2.46,0.38,0.597234,0.314838
0.11,24.3,-24.5,1.24,0.3,0.374336,0.286047
0.42,50.8,-13,3.29,0.59,0.731459,0.344599
0.45,45.1,-25.1,2.52,0.67,0.757132,0.570978
0.15,45.7,-25.5,1.56,0.29,0.43713,0.285988
0.19,45.2,-25.9,1.7,0.37,0.491974,0.341738
0.15,45.8,-25.9,1.44,0.36,0.43713,0.338843
0.49,47.8,-26.8,3.22,0.48,0.790066,0.422272
0.15,47.1,-26.5,1.58,0.35,0.43713,0.279768
0.53,49,-27.7,2.84,0.63,0.821681,0.570089
0.36,45.4,-27.1,2.83,0.5,0.677199,0.350138
0.35,46.5,-27.3,2.35,0.47,0.667727,0.447583
0.41,47.6,-27.3,2.56,0.52,0.722698,0.478684
0.15,49.4,-28.3,1.54,0.36,0.43713,0.292703
0.32,48.5,-28.6,2.15,0.55,0.63847,0.468346
0.12,48.2,-27.5,1.4,0.33,0.390981,0.25439
0.84,49.1,-42.8,3.7,0.78,1.034439,0.673261
0.74,50.6,-42.6,3.37,0.81,0.970915,0.667968
