Area_Axon,Area_Fiber,Centroid_X,Centroid_Y,Perimeter_Fiber,Perimeter_Axon,FiberDiameter_MinFeret,AxonDiameter_MinFeret,MyelinThickness_MinFeret,g_ratio_MinFeret,FiberDiameter_Circle,AxonDiameter_Circle,MyelinThickness_Circle,g_ratio_Circle,FiberDiameter_ShapeAdjustedEllipse,AxonDiameter_ShapeAdjustedEllipse,MyelinThickness_ShapeAdjustedEllipse,g_ratio_ShapeAdjustedEllipse
0.94,3.9,68.8,-56.3,7.69,4.85,1.28,0.56,0.36,0.4375,2.084214,1.094282,0.494966,0.525033,1.2875,0.524774,0.381363,0.407592
1.81,4.33,16.9,-57.2,7.75,6.33,1.64,1.16,0.24,0.707317,2.065797,1.518464,0.273666,0.73505,1.243077,0.787189,0.227944,0.633258
2.15,4.4,96,-57.7,10.69,7.68,1.98,1.11,0.435,0.560606,2.798999,1.654948,0.572025,0.591264,1.63912,0.750375,0.444372,0.457792
1.21,3.28,77.9,-57.2,8.6,5.91,1.33,0.65,0.34,0.488722,2.194376,1.241532,0.476422,0.565779,1.237593,0.546233,0.34568,0.441367
2.06,5.31,85.3,-58.1,10.28,7.77,1.68,0.92,0.38,0.547619,2.644547,1.619939,0.512304,0.612558,1.509043,0.706341,0.401351,0.468072
1.53,3.4,64.9,-57.7,9.62,6.91,1.65,0.88,0.385,0.533333,2.495856,1.396082,0.549887,0.55936,1.441923,0.58694,0.427492,0.407054
1.32,6.1,35.9,-58.4,7.59,5.63,1.41,0.81,0.3,0.574468,2.025317,1.296738,0.36429,0.640264,1.220747,0.638038,0.291354,0.522662
2.24,3.78,31.2,-59.2,9.08,6.97,1.78,1.28,0.25,0.719101,2.351311,1.689232,0.33104,0.718421,1.35467,0.887642,0.233514,0.655246
1.18,4.08,33.5,-59.1,6.86,5.18,1.68,1.21,0.235,0.720238,1.759415,1.226044,0.266685,0.696848,0.999652,0.624627,0.187512,0.624844
1.18,4.12,43.5,-58.8,8.18,5.85,1.33,0.6,0.365,0.451128,2.150396,1.226044,0.462176,0.570148,1.266909,0.537934,0.364488,0.424603
2.55,1.73,26.5,-59.2,14.16,12.22,3.23,2.01,0.61,0.622291,3.667728,1.802334,0.932697,0.491403,2.113811,0.538099,0.787856,0.254564
0.97,2.91,40,-59.4,5.82,5.03,0.84,0.64,0.1,0.761905,1.368434,1.111606,0.128414,0.81232,0.69121,0.51968,0.085765,0.751841
1.59,3.05,70.2,-60.2,10.82,7.94,2.38,1.4,0.49,0.588235,2.646955,1.423193,0.611881,0.537672,1.408302,0.5231,0.442601,0.37144
1.79,4.34,65.2,-59.9,8.13,5.92,1.55,0.94,0.305,0.606452,2.26015,1.510051,0.37505,0.66812,1.456334,0.85131,0.302512,0.584557
2.95,2.43,52.1,-60.7,9.91,7.4,2.23,1.62,0.305,0.726457,2.713495,1.938546,0.387475,0.714409,1.704302,1.136138,0.284082,0.666629
1.5,3.48,58.8,-60.5,7.85,5.98,1.66,1.02,0.32,0.614458,2.105498,1.382327,0.361585,0.656532,1.279287,0.683238,0.298025,0.534077
0.83,3.37,76.2,-60.2,6.77,4.82,1.14,0.53,0.305,0.464912,1.812905,1.028263,0.392321,0.567191,1.098766,0.460761,0.319002,0.419344
1.86,2.22,85.8,-61,9.02,6.38,1.87,1.01,0.43,0.540107,2.571277,1.539294,0.515991,0.59865,1.733009,0.804061,0.464474,0.463968
2.51,1.52,41.6,-60.9,8.45,6.35,2.1,1.35,0.375,0.642857,2.521247,1.788142,0.366553,0.709229,1.868981,1.178526,0.345227,0.630572
1.65,2.17,38.7,-61.1,7.88,6.35,1.67,1.17,0.25,0.700599,2.025317,1.449797,0.28776,0.715837,1.15423,0.705507,0.224361,0.611236
3.26,3.35,112.9,-61.2,14.46,10.59,2.33,1.14,0.595,0.48927,3.704017,2.037858,0.83308,0.550175,2.100597,0.810457,0.64507,0.385822
2.47,1.54,31.2,-62,7.27,5.89,2.11,1.74,0.185,0.824645,2.105498,1.773837,0.165831,0.842479,1.463266,1.345284,0.058991,0.919371
2.34,1.88,34.9,-62.2,11.24,8.25,2.55,1.8,0.375,0.705882,2.675675,1.726526,0.474574,0.645267,1.373109,0.75615,0.30848,0.550684
1.54,4.1,78.2,-62.1,7.83,5.46,1.71,0.99,0.36,0.578947,2.211723,1.400637,0.405543,0.633279,1.465787,0.796086,0.334851,0.543111
2.06,2.6,40.7,-62.9,7.68,5.74,1.82,1.26,0.28,0.692308,2.26578,1.619939,0.32292,0.714959,1.636923,1.071937,0.282493,0.654849
2.18,3.22,53.3,-63.1,9.38,6.56,2.24,1.36,0.44,0.607143,2.622781,1.666454,0.478163,0.635377,1.707029,0.934002,0.386514,0.54715
1.5,0.44,37.9,-63.9,7.42,5.08,1.59,0.92,0.335,0.578616,2.13255,1.382327,0.375112,0.648204,1.459902,0.859507,0.300198,0.588743
1.33,1.47,81.4,-64.2,10.75,7.57,1.7,0.69,0.505,0.405882,2.637312,1.30164,0.667836,0.493548,1.40855,0.45723,0.47566,0.32461
2.02,5.42,32.9,-64.2,7.74,5.75,1.81,1.21,0.3,0.668508,2.228935,1.604135,0.3124,0.719687,1.53177,1.039989,0.245891,0.678946
1.79,2.89,57.8,-64.3,8.06,5.21,2.19,1.36,0.415,0.621005,2.367508,1.510051,0.428729,0.637823,1.694213,1.051121,0.321546,0.620419
0.92,3.36,70.7,-64.1,5.86,4.17,1.14,0.68,0.23,0.596491,1.662628,1.082578,0.290025,0.651125,1.110901,0.626163,0.242369,0.563653
1.33,2.91,74.6,-64.5,6.98,4.79,1.69,1.04,0.325,0.615385,2.037858,1.30164,0.368109,0.63873,1.439729,0.80757,0.31608,0.560918
1.11,2.85,40.1,-64.7,5.79,4.38,1.55,1.15,0.2,0.741935,1.639481,1.189123,0.225179,0.725304,1.091423,0.736683,0.17737,0.674974
1.26,0.32,43.6,-65.3,7.22,5.57,1.34,0.8,0.27,0.597015,1.885243,1.266924,0.30916,0.672022,1.099557,0.61365,0.242954,0.558088
1.42,1.81,35.8,-65.3,8.44,6.46,2.24,1.58,0.33,0.705357,2.12057,1.34496,0.387805,0.634245,1.170231,0.585525,0.292353,0.50035
1.37,3.77,65.5,-65.1,5.39,4.51,1.5,1.19,0.155,0.793333,1.627784,1.321069,0.153358,0.811575,1.2434,0.939873,0.151764,0.755889
1.28,2.7,58.5,-66.7,7.44,5.18,1.85,1.03,0.41,0.556757,2.111539,1.276939,0.4173,0.604743,1.411563,0.686552,0.362505,0.486377
1.84,4.21,49.3,-67.6,8.05,6.06,1.6,0.96,0.32,0.6,2.26015,1.530996,0.364577,0.677387,1.481716,0.851468,0.315124,0.57465
2.21,18.06,66.6,-68.6,9.65,7.52,2.21,1.5,0.355,0.678733,2.508584,1.677882,0.415351,0.668856,1.453485,0.793535,0.329975,0.545953
1.35,2.6,57.5,-69.9,8.93,7.37,1.56,1.1,0.23,0.705128,2.015861,1.311391,0.352235,0.650536,0.967149,0.478166,0.244491,0.494408
0.93,2.9,56,-69.4,6.5,4.69,1.59,0.98,0.305,0.616352,1.773837,1.088445,0.342696,0.613611,1.108067,0.540753,0.283657,0.488015
2.67,10.98,59.7,-71,8.5,6.04,2.26,1.5,0.38,0.663717,2.627634,1.844254,0.39169,0.701869,2.150079,1.451823,0.349128,0.675241
1.31,4.51,114.2,-34.9,6.22,4.73,1.43,0.91,0.26,0.636364,1.809388,1.291816,0.258786,0.713952,1.268801,0.808063,0.230369,0.636871
6.1,3.56,116.6,-37.7,13.51,9.75,3.28,2.14,0.57,0.652439,4.023814,2.787598,0.618108,0.692775,2.970246,1.889283,0.540482,0.63607
0.96,2.21,120.2,-42,6.61,4.33,1.39,0.64,0.375,0.460432,1.908746,1.105862,0.401442,0.579365,1.318833,0.624634,0.347099,0.473626
0.07,3.76,111.9,-42.3,2.53,1.03,0.57,0.25,0.16,0.438596,0.757132,0.298617,0.229257,0.394405,0.565461,0.208551,0.178455,0.368817
4.49,7.81,122.4,-43.9,14.84,11.16,3.75,2.49,0.63,0.664,3.91144,2.391599,0.759921,0.611437,2.313439,1.077186,0.618127,0.465621
1.65,2.49,119.6,-46.6,8.55,6.56,1.6,0.99,0.305,0.61875,2.293719,1.449797,0.421961,0.632073,1.394082,0.677748,0.358167,0.486161
2.27,4.03,125.5,-46.9,9.46,7.24,1.99,1.22,0.385,0.613065,2.506044,1.700506,0.402769,0.678562,1.493679,0.857717,0.317981,0.574231
1.59,4.14,123.8,-48.2,8.68,5.94,1.86,1.09,0.385,0.586022,2.425974,1.423193,0.501391,0.586648,1.577722,0.736648,0.420537,0.466906
4.64,3.84,122.8,-52.6,12.75,9.74,3.16,2.2,0.48,0.696203,3.473283,2.431219,0.521032,0.699977,2.163243,1.329504,0.41687,0.614588
1.06,4.37,114,-48.6,6.85,5.73,0.96,0.56,0.2,0.583333,1.670272,1.162032,0.25412,0.695714,0.884829,0.490696,0.197066,0.554566
6.05,5.16,119,-51.5,13.68,9.8,3.6,2.47,0.565,0.686111,3.950329,2.77615,0.587089,0.702764,2.729302,1.849465,0.439919,0.677633
7.16,3.94,113.5,-52.2,18.91,15.47,4.24,3.16,0.54,0.745283,4.55679,3.020102,0.768344,0.66277,2.376113,1.220745,0.577684,0.513757
10.9,2.94,127.2,-56.9,17.77,13.2,4.89,3.52,0.685,0.719836,5.256479,3.726305,0.765087,0.708898,3.819832,2.466742,0.676545,0.645772
2.22,5.62,120.7,-56.5,9.68,7.62,1.72,1,0.36,0.581395,2.51619,1.681673,0.417258,0.668341,1.457726,0.784756,0.336485,0.538343
2.72,6.07,123,-55.6,9.46,6.96,2.5,1.78,0.36,0.712,2.739194,1.861442,0.438876,0.679558,1.902845,1.125967,0.388439,0.591728
1.07,11.16,122.7,-64.2,5.12,4.16,1.13,0.83,0.15,0.734513,1.497344,1.1675,0.164922,0.779714,1.061652,0.764955,0.148349,0.720533
1.53,5.12,126.6,-64.3,7.64,5.64,1.54,0.88,0.33,0.571429,2.179815,1.396082,0.391866,0.640459,1.471631,0.754811,0.35841,0.512908
2.4,7,121,-61,9.97,7.15,2.05,1.22,0.415,0.595122,2.819405,1.748521,0.535442,0.620174,1.872335,0.929906,0.471215,0.496656
1.28,4.46,120.6,-64.5,7.04,4.7,1.63,0.9,0.365,0.552147,2.068878,1.276939,0.395969,0.617213,1.482038,0.792005,0.345017,0.534402
1.52,3.64,116.3,-65.2,7.07,5.04,1.58,0.93,0.325,0.588608,2.093362,1.391512,0.350925,0.664726,1.524579,0.886253,0.319163,0.58131
2.12,3.94,124.7,-69,9.62,7.03,2.02,1.25,0.385,0.618812,2.608169,1.643361,0.482404,0.630082,1.61199,0.823874,0.394058,0.511091
4.13,2.18,118.7,-70.8,11.54,8.15,3.1,2.04,0.53,0.658065,3.441967,2.293719,0.574124,0.666398,2.54927,1.510158,0.519556,0.592388
1.99,4.34,118,-67.5,7.61,5.21,2.14,1.47,0.335,0.686916,2.367508,1.592178,0.387665,0.672512,1.982266,1.256522,0.362872,0.633882
2.06,1.07,119.7,-76.6,10.55,7.92,1.99,1.2,0.395,0.603015,2.675675,1.619939,0.527868,0.605432,1.496075,0.690773,0.402651,0.461724
5.62,1.43,110.4,-80.8,13.03,8.92,3.67,2.49,0.59,0.678474,3.942258,2.675675,0.633292,0.678716,3.025584,2.009064,0.50826,0.664025
0.4,2.82,105.9,-81.8,7.99,2.32,2.24,0.65,0.795,0.290179,2.402228,0.713831,0.844199,0.297154,1.814087,0.575301,0.619393,0.31713
7.59,4.62,109.9,-76.7,15.83,11.47,4.38,2.98,0.7,0.680365,4.671366,3.109468,0.780949,0.665644,3.376554,1.921523,0.727515,0.569078
15.63,10.06,107,-71.5,23.04,16.08,5.32,3.25,1.035,0.610902,6.756926,4.462155,1.147386,0.660382,4.818739,2.866138,0.976301,0.59479
2.42,0.78,110.9,-67.3,9.13,5.99,2.44,1.58,0.43,0.647541,2.711147,1.755791,0.477678,0.647619,1.98749,1.250892,0.368299,0.629383
1.72,4.57,110.6,-65,7.56,5.63,1.52,0.99,0.265,0.651316,2.129561,1.480231,0.324665,0.695087,1.404324,0.872315,0.266005,0.621164
1.26,9.93,104.2,-67.3,8.42,6.1,1.73,0.99,0.37,0.572254,2.171031,1.266924,0.452054,0.583559,1.242993,0.549997,0.346498,0.442478
1.67,7.98,108.3,-63.8,6.89,4.97,1.82,1.21,0.305,0.664835,2.065797,1.458557,0.30362,0.706051,1.549407,1.041828,0.253789,0.672405
3.65,2.92,105.3,-63.4,11.7,7.29,3.15,1.88,0.635,0.596825,3.458581,2.156312,0.651135,0.623467,2.50953,1.566847,0.471342,0.624359
1.74,4.11,108.1,-60,7.4,5.22,1.96,1.26,0.35,0.642857,2.220346,1.488812,0.365767,0.670531,1.668337,1.004507,0.331915,0.602101
1.16,7.5,103,-62,5.62,4.39,1.49,1.18,0.155,0.791946,1.572049,1.21561,0.17822,0.773265,1.023943,0.778111,0.122916,0.759916
3,2.63,112,-58.1,12.18,8.35,2.23,1.2,0.515,0.538117,3.202308,1.954906,0.623701,0.610468,1.886905,0.981938,0.452483,0.520396
1.86,3.71,106.9,-56,7.47,5.85,1.61,1.02,0.295,0.63354,2.150396,1.539294,0.305551,0.715819,1.47675,0.908197,0.284277,0.614997
2.25,2.02,109.7,-54.5,9.73,6.43,2.17,1.17,0.5,0.539171,2.826174,1.692998,0.566588,0.599042,1.975635,0.99983,0.487902,0.50608
2.69,2.54,111,-43.3,12.19,9.68,2.3,1.46,0.42,0.634783,2.986168,1.851149,0.567509,0.619908,1.591675,0.73106,0.430308,0.459302
2.49,3.28,109.8,-48.5,10.28,7.51,1.79,0.97,0.41,0.541899,2.796722,1.781004,0.507859,0.636818,1.738155,0.909553,0.414301,0.523286
13.85,2.15,102.5,-80.5,21.09,15.53,5.68,3.94,0.87,0.693662,6.158211,4.200394,0.978909,0.68208,4.35173,2.58603,0.88285,0.594253
1.57,5.6,98.1,-80.7,10.97,8.5,2.31,1.57,0.37,0.679654,2.380922,1.414214,0.483354,0.593977,1.0888,0.47941,0.304695,0.440311
1.91,20.23,99.4,-77.5,9.58,6.86,1.94,1.07,0.435,0.551546,2.53636,1.559846,0.488257,0.614994,1.510408,0.755179,0.377614,0.499984
1.55,5.39,89.3,-79.1,8.06,5.13,1.98,1.03,0.475,0.520202,2.394261,1.405177,0.494542,0.586894,1.756632,0.883197,0.436717,0.502779
0.87,3.11,87.4,-76.9,5.51,3.72,1.3,0.77,0.265,0.592308,1.651095,1.052749,0.299173,0.637607,1.236676,0.700207,0.268234,0.566201
0.6,5.78,87.1,-78.6,6.1,3.38,1.32,0.52,0.4,0.393939,1.748521,0.87426,0.43713,0.5,1.190928,0.503027,0.34395,0.422382
1.13,4.4,85,-76.8,5.84,4.51,1.22,0.74,0.24,0.606557,1.670272,1.199788,0.235242,0.718319,1.132827,0.719868,0.206479,0.635462
1.89,8.83,84.5,-74.2,9.99,7.22,1.8,0.93,0.435,0.516667,2.64936,1.551658,0.548851,0.585673,1.581751,0.701303,0.440224,0.443371
3.25,3.5,93.4,-77.6,12.63,8.44,2.4,1.21,0.595,0.504167,3.531478,2.03473,0.748374,0.57617,2.298352,1.061703,0.618325,0.461941
2.11,2.47,82.1,-71.6,9.04,7.09,1.66,1.03,0.315,0.620482,2.407525,1.639481,0.384022,0.680982,1.446706,0.810655,0.318026,0.560345
12.82,0.49,77.9,-73,20.16,15.04,5.29,3.52,0.885,0.665406,5.844045,4.041189,0.901428,0.691505,4.068813,2.462181,0.803316,0.605135
3.99,3.19,61.4,-68.4,11.75,7.66,3.22,1.96,0.63,0.608696,3.578065,2.254507,0.661779,0.630091,2.794939,1.620323,0.587308,0.579735
2.15,5.42,66.6,-71.5,10.59,7.37,2.35,1.44,0.455,0.612766,2.760042,1.654948,0.552547,0.59961,1.605257,0.788863,0.408197,0.491425
3.57,5.98,61.5,-65.1,11.38,7.92,2.72,1.44,0.64,0.529412,3.353865,2.13255,0.610657,0.635849,2.417408,1.303683,0.556863,0.53929
0.06,10.05,54.7,-68.7,2.59,1.08,0.67,0.18,0.245,0.268657,0.790066,0.276465,0.2568,0.349927,0.620369,0.157298,0.231536,0.253555
1.44,4.01,45.4,-62,9.45,7.25,2.13,1.48,0.325,0.694836,2.191472,1.354398,0.418537,0.618031,1.08747,0.521112,0.283179,0.479197
2.5,4.69,23.3,-57.3,10.26,7.44,2.09,1.2,0.445,0.574163,2.805817,1.784577,0.51062,0.636027,1.758657,0.925,0.416829,0.525969
2.74,3.48,24.5,-63.1,7.73,6.12,2.08,1.71,0.185,0.822115,2.329539,1.868273,0.230633,0.801993,1.769711,1.4698,0.149956,0.830531
0.79,26.81,19.9,-56.6,4.54,3.42,1.22,0.79,0.215,0.647541,1.400637,1.00318,0.198729,0.716231,1.138397,0.715895,0.211251,0.628862
2.2,4.5,15.1,-58.7,8.01,6.25,1.63,1.07,0.28,0.656442,2.307562,1.674081,0.31674,0.725476,1.58697,1.015046,0.285962,0.639612
1.65,2.14,12.7,-56.7,7.43,5.68,1.64,1.13,0.255,0.689024,1.971129,1.449797,0.260666,0.735516,1.177494,0.818127,0.179684,0.694803
1.88,2.4,23.3,-54.9,12.1,10.59,2.32,1.87,0.225,0.806034,2.380922,1.547548,0.416687,0.649978,0.971069,0.45759,0.25674,0.471223
1.05,2.19,27.9,-56.7,5.67,4.16,1.52,1.02,0.25,0.671053,1.662628,1.156538,0.253045,0.695608,1.185493,0.745396,0.220049,0.628764
1.2,5.51,21.2,-52.5,8.3,5.98,1.45,0.7,0.375,0.482759,2.200174,1.236391,0.481891,0.561951,1.312689,0.533917,0.389386,0.406735
2.01,4.55,17.2,-50.9,9.37,6.79,1.88,1.1,0.39,0.585106,2.568799,1.600159,0.48432,0.622921,1.616714,0.810598,0.403058,0.501386
0.92,5.05,25.5,-46.4,8,5.66,1.39,0.66,0.365,0.47482,2.10247,1.082578,0.509946,0.514907,1.238141,0.427692,0.405224,0.345431
0.81,29.77,23.7,-48.9,6.66,4.4,1.31,0.54,0.385,0.412214,1.798796,1.015799,0.391499,0.56471,1.105056,0.50134,0.301858,0.453679
1.28,4.53,24,-47.6,8.51,6.92,1.17,0.72,0.225,0.615385,1.98722,1.276939,0.355141,0.642575,0.994873,0.484648,0.255112,0.487146
1.61,9.79,23.4,-44.8,8.3,6.08,1.48,0.79,0.345,0.533784,2.276997,1.432116,0.42244,0.628949,1.434687,0.725025,0.354831,0.505354
0.19,6.68,21,-47.8,2.11,1.67,0.51,0.38,0.065,0.745098,0.63847,0.491974,0.073248,0.770552,0.490415,0.354631,0.067892,0.723124
2.6,14.29,5.9,-44.8,9.97,8.29,2,1.47,0.265,0.735,2.467625,1.819918,0.323853,0.737518,1.333801,0.843835,0.244983,0.632655
2.17,4.41,8.6,-44,13.41,10.52,2.4,1.76,0.32,0.733333,2.600833,1.662628,0.469102,0.639267,1.043514,0.533472,0.255021,0.511226
2.29,14.74,12.3,-44.3,8.32,6.28,1.76,1.17,0.295,0.664773,2.391599,1.707981,0.341809,0.714158,1.637731,1.061047,0.288342,0.647877
0.86,12.2,14.9,-45.6,5.18,3.99,1.14,0.72,0.21,0.631579,1.484527,1.046681,0.218923,0.70506,1.010787,0.614825,0.197981,0.608263
1.9,17.13,14.2,-43.5,8.21,6,1.71,1.1,0.305,0.643275,2.29094,1.555758,0.367591,0.679091,1.485753,0.898106,0.293824,0.604478
2.84,35.84,101.2,-26.1,9.51,6.98,2.1,1.41,0.345,0.671429,2.732209,1.902061,0.415074,0.696162,1.869026,1.185335,0.341845,0.634199
3.15,5.62,91.2,-26.2,13.87,10.08,2.52,1.82,0.35,0.722222,3.103316,2.003182,0.550067,0.645497,1.472569,0.8263,0.323135,0.561128
5.14,9.3,86.2,-32.4,13.95,10.42,2.81,1.8,0.505,0.640569,3.780608,2.558861,0.610873,0.676839,2.335067,1.368466,0.4833,0.58605
3.09,5.34,88.2,-19.6,10.57,9.1,2.43,1.92,0.255,0.790123,2.632477,1.984013,0.324232,0.753668,1.435098,0.91227,0.261414,0.635685
3.45,4.4,79.5,-23.4,10.92,8.13,2.36,1.5,0.43,0.635593,3.05366,2.096403,0.478629,0.686521,1.987755,1.200393,0.393681,0.603894
3.3,5.77,84.9,-29.3,7.81,6.89,2.2,1.9,0.15,0.863636,2.383596,2.050322,0.166637,0.86018,1.873834,1.510459,0.181688,0.806079
1.03,3.7,79,-33.9,6.06,4.2,1.17,0.85,0.16,0.726496,1.592178,1.14547,0.223354,0.719436,0.937289,0.714924,0.111182,0.762758
1.87,3.44,77.8,-36.4,7.37,6.13,1.41,1.12,0.145,0.794326,1.928664,1.543427,0.192619,0.800257,1.12858,0.854301,0.137139,0.75697
1.97,3.36,84.6,-37.1,8.51,6.43,2.01,1.41,0.3,0.701493,2.296494,1.584157,0.356168,0.689815,1.408832,0.850996,0.278918,0.604043
1.17,1.76,80.8,-40,8.34,7.13,1.11,0.74,0.185,0.666667,1.812905,1.220838,0.296033,0.673415,0.83062,0.426905,0.201857,0.51396
1.97,3.73,88.3,-43.5,12.46,8.55,2.02,0.89,0.565,0.440594,3.127849,1.584157,0.771846,0.506469,1.723912,0.603933,0.55999,0.350327
1.8,4.99,83,-46.8,8.14,6.47,1.57,0.97,0.3,0.617834,2.208842,1.514263,0.347289,0.685546,1.367129,0.760332,0.303399,0.556152
3.07,6.24,104.7,-45.6,12.29,8.96,2.56,1.67,0.445,0.652344,3.103316,1.977581,0.562868,0.637248,1.724468,0.922915,0.400777,0.535188
3.41,2.17,100.5,-50.7,14.05,9.37,2.76,1.26,0.75,0.456522,3.867223,2.084214,0.891504,0.538943,2.450038,0.981943,0.734048,0.400787
2.89,3.26,104.5,-53,11.04,7.81,2.3,1.36,0.47,0.591304,3.05366,1.918731,0.567465,0.628338,1.950669,1.026756,0.461957,0.526361
2.25,10.55,101.8,-54.2,11.65,9.21,1.72,1.01,0.355,0.587209,2.68992,1.692998,0.498461,0.629386,1.327448,0.639782,0.343833,0.481964
1.25,4.46,98.9,-52.7,6.79,5.62,1.19,0.86,0.165,0.722689,1.681673,1.261886,0.209894,0.750375,0.909859,0.601499,0.15418,0.661091
1.43,5.49,103,-56.9,11.02,8.52,1.6,0.91,0.345,0.56875,2.521247,1.349687,0.58578,0.535325,1.229958,0.434159,0.397899,0.352987
0.52,3.2,102.1,-58.1,4.27,3.47,0.65,0.49,0.08,0.753846,1.052749,0.813892,0.119428,0.773111,0.56617,0.409948,0.078111,0.724073
1.22,3.74,100.9,-58.1,5.08,4.21,1.21,1,0.105,0.826446,1.514263,1.246652,0.133806,0.823273,1.120018,0.908193,0.105912,0.810874
2.18,3.84,98.6,-55.9,11.47,8.5,2.22,1.4,0.41,0.630631,2.787598,1.666454,0.560572,0.59781,1.470138,0.676895,0.396621,0.46043
2.72,5.46,101.4,-68.3,8.73,6.39,2.1,1.4,0.35,0.666667,2.603281,1.861442,0.370919,0.715037,1.927145,1.309047,0.309049,0.679268
5.96,5.62,100.5,-72.3,15.67,11.2,3.1,1.79,0.655,0.577419,4.333252,2.755423,0.788914,0.635879,2.766872,1.477211,0.64483,0.533892
2.74,2.58,102.2,-76.3,11.47,8.63,2.21,1.37,0.42,0.61991,2.917114,1.868273,0.52442,0.640453,1.637506,0.85178,0.392863,0.520169
4.64,9.07,96.7,-75.1,16.83,12.47,4.07,2.65,0.71,0.651106,4.266594,2.431219,0.917687,0.569827,2.384129,0.981263,0.701433,0.411582
1.69,5.5,94.4,-72,8.92,6.26,1.78,1.07,0.355,0.601124,2.370197,1.467265,0.451466,0.619048,1.419322,0.738125,0.340598,0.520055
1.38,3.41,93.4,-68.9,8.07,5.85,1.38,0.79,0.295,0.572464,2.02846,1.325882,0.351289,0.653639,1.120065,0.639356,0.240355,0.57082
2.14,4.3,88.8,-70.2,9.8,6.76,2.62,1.7,0.46,0.648855,2.773854,1.651095,0.56138,0.595235,1.845144,0.876641,0.484252,0.475107
1.33,3.88,88.6,-67.4,9.98,6.65,1.59,0.6,0.495,0.377358,2.644547,1.30164,0.671454,0.492198,1.576907,0.527776,0.524565,0.334691
1.61,4.89,91.6,-65,7.97,5.97,1.46,0.9,0.28,0.616438,2.182735,1.432116,0.37531,0.656111,1.371424,0.742445,0.31449,0.541368
2.12,2.08,93.4,-63,8.5,7.14,1.69,1.18,0.255,0.698225,2.191472,1.643361,0.274055,0.749889,1.254539,0.807804,0.223368,0.643905
1.57,2.15,91.2,-61.8,8.04,5.43,2.04,1.19,0.425,0.583333,2.254507,1.414214,0.420147,0.627283,1.474729,0.82176,0.326485,0.557227
3.29,3.78,88.7,-61.7,12.08,8.38,2.89,1.78,0.555,0.615917,3.21422,2.047213,0.583503,0.636924,1.928712,1.087227,0.420743,0.563706
1.96,3.66,90.8,-58.4,10.59,6.96,2.1,1.05,0.525,0.5,2.844147,1.580131,0.632008,0.555573,1.731603,0.76352,0.484041,0.440933
2.26,3.59,94.1,-59.4,10.17,7.17,2.04,1.16,0.44,0.568627,2.785312,1.696756,0.544278,0.60918,1.750052,0.86415,0.442951,0.493785
1.24,2.32,95.1,-53.8,8.59,6.93,1.28,0.74,0.27,0.578125,1.951645,1.256828,0.347408,0.643984,0.943868,0.467975,0.237946,0.495806
1.65,4.48,92.8,-51.9,8.1,6.38,1.35,0.85,0.25,0.62963,2.159264,1.449797,0.354734,0.671431,1.299473,0.701369,0.299052,0.539733
0.85,4.28,90.9,-53,8.05,5.46,1.24,0.6,0.32,0.483871,1.964656,1.040578,0.462039,0.529649,1.04201,0.409453,0.316278,0.392945
1.23,3.26,94.8,-51,9.45,7.5,1.36,0.78,0.29,0.573529,2.159264,1.25175,0.453757,0.579712,1.05169,0.425784,0.312953,0.404857
0.95,11.14,88.2,-55.8,8,6.06,1.13,0.49,0.32,0.433628,2.009531,1.100087,0.454722,0.547435,1.10859,0.410064,0.349263,0.369897
1.09,3.78,93.5,-47,9.47,6.73,1.79,1.1,0.345,0.614525,2.237492,1.178361,0.529565,0.526644,1.137153,0.422175,0.357489,0.371256
0.7,4.6,92.4,-45.2,8.42,5.95,1.17,0.4,0.385,0.34188,2.059621,0.944309,0.557656,0.458487,1.095698,0.304403,0.395648,0.277816
1.01,3.44,87.9,-50.2,6.9,5.17,1.16,0.7,0.23,0.603448,1.798796,1.134295,0.332251,0.630585,1.046654,0.525633,0.26051,0.502203
3.21,5.19,73.3,-17.7,10.01,9.26,1.44,1.22,0.11,0.847222,2.359423,2.02217,0.168627,0.857061,1.195415,0.931632,0.131891,0.779338
5.15,3.19,75.3,-20.8,12.34,9.46,3.12,2.28,0.42,0.730769,3.487923,2.561349,0.463287,0.734348,2.314221,1.579646,0.367288,0.682582
6.1,3.77,75.4,-24.8,13.55,9.77,3.35,2.32,0.515,0.692537,3.924446,2.787598,0.568424,0.710316,2.727508,1.88199,0.422759,0.690004
0.73,6.35,70.7,-36.7,6.26,4.05,1.27,0.61,0.33,0.480315,1.759415,0.964332,0.397542,0.548098,1.155623,0.495188,0.330217,0.428503
0.52,5.49,68.8,-37.1,6.96,4.79,1.06,0.38,0.34,0.358491,1.722833,0.813892,0.45447,0.472415,0.931425,0.282312,0.324557,0.303096
0.42,3.86,66.5,-40.3,5.69,4.15,0.76,0.29,0.235,0.381579,1.382327,0.731459,0.325434,0.52915,0.728738,0.26405,0.232344,0.362339
1.37,6.09,74,-44.6,7.3,5.33,1.38,0.75,0.315,0.543478,2.040981,1.321069,0.359956,0.647271,1.328172,0.715542,0.306315,0.538742
0.79,0.87,69.6,-43.2,7.01,5.19,0.97,0.46,0.255,0.474227,1.748521,1.00318,0.372671,0.57373,0.955274,0.401065,0.277104,0.419843
1.31,1.8,71.6,-46.6,8.54,6.25,1.42,0.68,0.37,0.478873,2.234643,1.291816,0.471413,0.578086,1.307424,0.557642,0.374891,0.426519
