Area_Axon,Centroid_X,Centroid_Y,Perimeter_Axon,AxonDiameter_MinFeret,AxonDiameter_Circle,AxonDiameter_ShapeAdjustedEllipse
0.3,52.9,-18.6,2.73,0.38,0.618195,0.297976
0.8,53.7,-19,3.6,0.81,1.009509,0.660525
0.94,54.9,-19.3,3.8,0.78,1.094282,0.752101
0.31,54.7,-19.9,2.28,0.46,0.628414,0.39932
0.25,52.3,-17.6,1.9,0.45,0.564333,0.414203
0.59,52.6,-19.3,3.34,0.57,0.866944,0.501384
0.82,59,-20.2,3.74,0.96,1.02205,0.640016
0.47,58.3,-20.7,2.98,0.47,0.773774,0.447781
0.55,58.7,-21.3,3.03,0.69,0.837041,0.533766
1.02,56.3,-20.4,4.51,0.66,1.139896,0.634412
0.21,57.8,-21.1,1.77,0.42,0.517219,0.366401
0.62,57.1,-21.5,3.49,0.57,0.888712,0.499952
0.19,55.9,-20.7,1.83,0.34,0.491974,0.300371
0.33,54.6,-20.5,2.26,0.48,0.648369,0.442577
0.21,54,-19.7,1.88,0.34,0.517219,0.327775
0.8,50.9,-19.7,3.81,0.71,1.009509,0.602039
0.14,53.2,-19.7,1.44,0.36,0.422308,0.301581
0.64,52.5,-20.1,3.38,0.56,0.902932,0.545352
0.55,52.1,-20.7,3.14,0.59,0.837041,0.503926
0.13,53.8,-20,1.5,0.28,0.406946,0.25223
0.97,50.5,-20.6,4,0.78,1.111606,0.715952
0.88,53.6,-21,3.54,0.95,1.058782,0.789513
0.48,54.3,-21.8,2.57,0.68,0.781962,0.609589
0.24,53.4,-22.2,1.85,0.42,0.552931,0.411833
0.23,53.2,-21.6,1.95,0.51,0.541289,0.348208
0.45,52.7,-21.9,2.7,0.65,0.757132,0.495501
0.85,51.5,-21.5,3.91,0.69,1.040578,0.624764
1.03,55.6,-21.6,4.15,0.8,1.14547,0.72926
0.36,56.7,-22.2,2.18,0.62,0.677199,0.563986
0.85,55.7,-22.5,3.98,0.66,1.040578,0.608203
0.42,54.7,-22.8,2.61,0.53,0.731459,0.478214
0.43,54.1,-22.6,2.51,0.66,0.740115,0.534283
0.16,53.3,-22.6,1.56,0.32,0.451466,0.313674
0.57,52.4,-22.6,3.26,0.59,0.852124,0.497945
0.69,58.7,-21.9,3.62,0.73,0.93754,0.540419
0.2,58.3,-22.3,1.64,0.43,0.504754,0.407319
0.29,57.7,-22.1,2.39,0.46,0.607805,0.34145
0.35,57.8,-22.6,2.26,0.5,0.667727,0.484197
0.35,56.9,-23,2.32,0.55,0.667727,0.458618
0.57,59.9,-22.6,3.07,0.61,0.852124,0.547777
1.34,67.3,-21.4,4.48,1.05,1.306525,0.921018
0.38,65.2,-21,2.62,0.55,0.695756,0.41649
0.8,64.6,-21.5,3.43,0.83,1.009509,0.72565
0.72,63.6,-21.4,3.12,0.94,0.957704,0.766017
1.04,65.9,-22,4.05,0.86,1.151017,0.771535
1,64.5,-22.4,4.14,0.84,1.128665,0.703992
1.31,65.5,-23.1,5.21,0.9,1.291816,0.700067
1.04,66.8,-24,4.37,0.73,1.151017,0.680207
0.24,67.4,-24.8,1.93,0.39,0.552931,0.376524
1.23,63.3,-23,4.51,0.85,1.25175,0.804426
0.52,58.9,-23,2.93,0.63,0.813892,0.523913
0.49,59.7,-23.4,3.14,0.69,0.790066,0.437068
0.45,60.9,-23.3,3.2,0.44,0.757132,0.385693
1.15,65,-24,4.35,0.89,1.210359,0.781178
0.49,62.8,-23.6,2.91,0.53,0.790066,0.489625
0.47,58.3,-23.5,2.56,0.6,0.773774,0.592512
0.52,55.6,-23.4,2.83,0.74,0.813892,0.558074
0.39,56.4,-23.7,2.55,0.59,0.704851,0.449992
1.02,56.3,-24.3,4.16,0.82,1.139896,0.716947
0.36,57.9,-24,2.47,0.48,0.677199,0.426511
0.5,57.5,-24.3,3.05,0.54,0.798087,0.467141
0.51,57.6,-24.9,3.19,0.51,0.806028,0.448523
0.39,59.3,-24.1,2.28,0.67,0.704851,0.576996
0.83,60.5,-24.1,3.89,0.76,1.028263,0.611004
0.62,61.8,-24.2,3.33,0.64,0.888712,0.535961
0.36,63,-24.3,2.54,0.4,0.677199,0.407887
0.64,63,-24.9,3.22,0.61,0.902932,0.590813
0.23,63.7,-24.4,1.81,0.52,0.541289,0.403734
0.6,64.5,-24.8,3.43,0.54,0.87426,0.492492
1.04,59,-24.9,4.36,0.78,1.151017,0.682569
0.8,60.5,-24.8,3.84,0.68,1.009509,0.594926
0.62,61.5,-25,2.99,0.78,0.888712,0.653073
0.33,62.3,-25.2,2.38,0.56,0.648369,0.404123
0.24,63.9,-25.1,1.88,0.45,0.552931,0.397073
0.33,65.4,-25.3,2.11,0.57,0.648369,0.520431
1.12,66.1,-24.8,4.45,0.84,1.194467,0.726721
0.79,66.7,-25.8,3.44,0.73,1.00318,0.707186
1.3,56.5,-25.3,4.59,0.98,1.286876,0.841631
0.48,58.2,-25.9,3.35,0.4,0.781962,0.391457
0.33,58.7,-25.5,2.56,0.41,0.648369,0.362089
0.23,59.2,-25.7,1.98,0.47,0.541289,0.339418
0.23,59.9,-25.6,1.89,0.49,0.541289,0.368373
0.77,59.9,-26.2,3.83,0.59,0.9904,0.569583
1.19,61.1,-25.9,4.59,0.96,1.231228,0.748297
1,70.6,-27.4,4.37,0.75,1.128665,0.647902
0.66,69.5,-27.8,3.07,0.72,0.916932,0.681508
0.86,67.5,-26.9,3.57,0.85,1.046681,0.746168
0.54,68.4,-27.8,2.82,0.67,0.829396,0.595349
0.32,67.6,-27.5,2.24,0.45,0.63847,0.430497
0.39,58.3,-28.4,2.34,0.63,0.704851,0.535011
0.4,58.3,-29.1,2.43,0.55,0.713831,0.511127
0.08,57.8,-28.9,1.11,0.26,0.319235,0.219378
0.08,58,-28.7,1.11,0.22,0.319235,0.219378
0.37,59.1,-28.7,2.24,0.61,0.68654,0.546688
0.49,59.2,-29.6,2.63,0.63,0.790066,0.59558
0.35,60.4,-28.7,2.2,0.57,0.667727,0.517058
0.13,59,-30.1,1.44,0.26,0.406946,0.270367
0.1,58.6,-29.8,1.25,0.25,0.356915,0.2418
0.22,59.5,-30.2,1.71,0.51,0.529391,0.435602
0.78,57.1,-30,3.78,0.87,0.99681,0.590191
0.18,59.5,-30.6,1.64,0.36,0.478852,0.338715
0.21,60.2,-30.4,1.72,0.42,0.517219,0.39106
0.2,62.2,-30.4,1.87,0.36,0.504754,0.310123
0.08,60.6,-30.3,1.1,0.3,0.319235,0.223326
0.09,61.6,-30.5,1.19,0.23,0.3386,0.227957
0.14,61.1,-30.5,1.4,0.35,0.422308,0.321958
0.77,58.1,-30.8,3.7,0.76,0.9904,0.600012
0.56,58,-31.5,3.02,0.68,0.844616,0.55012
0.27,57,-31.6,1.95,0.5,0.586472,0.443512
0.08,57.5,-31.8,1.16,0.22,0.319235,0.202774
0.46,60.7,-33.1,2.76,0.6,0.765498,0.491501
0.31,59.7,-33.5,2.51,0.35,0.628414,0.345349
0.96,64,-32.3,3.96,0.82,1.105862,0.718283
0.89,63.1,-32.6,3.74,0.79,1.064781,0.716084
0.21,63.2,-33.5,1.86,0.37,0.517219,0.333766
0.65,68.5,-34.1,3.09,0.76,0.909959,0.654938
0.32,67.1,-34.5,2.26,0.44,0.63847,0.423513
0.2,67.2,-34.1,1.98,0.3,0.504754,0.284646
0.14,68,-34.7,1.52,0.29,0.422308,0.272261
0.1,67.8,-34.4,1.2,0.28,0.356915,0.263081
0.19,66.5,-33.9,1.71,0.4,0.491974,0.337822
0.37,65.8,-33.7,2.39,0.49,0.68654,0.469754
0.23,66.3,-34.2,1.84,0.43,0.541289,0.388916
0.77,68.3,-35.5,3.94,0.68,0.9904,0.547051
0.32,71.4,-33.8,2.05,0.6,0.63847,0.537042
0.89,64.7,-38.8,3.65,0.87,1.064781,0.751117
0.23,56.4,-34.5,2.04,0.37,0.541289,0.323753
0.42,56.4,-35.1,2.83,0.48,0.731459,0.420486
0.8,57.9,-35.6,3.96,0.63,1.009509,0.568747
1.55,59.8,-35.8,5.39,0.91,1.405177,0.817699
0.37,58.5,-36.1,2.24,0.58,0.68654,0.546688
0.26,59.3,-36.5,2.07,0.38,0.575509,0.371185
0.76,60.5,-36.7,3.59,0.67,0.983948,0.61916
0.28,58.1,-37.6,2.07,0.43,0.597234,0.412228
1.24,61.1,-40.7,4.61,0.88,1.256828,0.783927
1.02,63.8,-40.3,4.62,0.6,1.139896,0.613637
0.43,62.2,-40,2.81,0.5,0.740115,0.437517
0.49,65.6,-41.2,2.84,0.55,0.790066,0.509891
0.47,64.5,-41,3.02,0.48,0.773774,0.439194
1.38,63.2,-41.5,4.68,1.01,1.325882,0.883564
0.78,64.7,-42.2,3.78,0.68,0.99681,0.590191
0.62,65.9,-41.9,3.33,0.55,0.888712,0.535961
0.73,67.4,-41.6,3.41,0.68,0.964332,0.640598
1.63,67.1,-43.2,4.91,1.09,1.440983,1.029331
1.85,58.5,-42,5.06,1.4,1.535151,1.18702
0.73,57.2,-42.5,3.3,0.71,0.964332,0.682724
0.34,58.2,-43.1,2.3,0.47,0.658119,0.446985
0.12,58.7,-43.1,1.41,0.31,0.390981,0.251292
0.19,57.5,-43.4,1.9,0.34,0.491974,0.283769
0.91,59,-43.9,4.14,0.74,1.076678,0.624363
0.87,62.1,-44.5,3.97,0.78,1.052749,0.628583
0.57,60.8,-44.6,3.27,0.51,0.852124,0.495688
0.28,59.6,-44.5,2.11,0.42,0.597234,0.397576
0.58,61.8,-45.4,3.14,0.54,0.859566,0.539859
0.42,63.2,-44.8,3.01,0.44,0.731459,0.385933
0.13,63.9,-44.5,1.55,0.28,0.406946,0.239731
0.26,64.4,-44.8,2.08,0.39,0.575509,0.368144
0.46,56.6,-41.8,3.15,0.49,0.765498,0.403883
0.42,56,-42.2,2.55,0.54,0.731459,0.499085
0.46,56.5,-42.9,2.96,0.44,0.765498,0.440398
0.47,55.3,-42.8,3.16,0.46,0.773774,0.412413
0.5,54.2,-43,3.08,0.6,0.798087,0.460437
0.31,55.2,-43.2,2.34,0.4,0.628414,0.382846
0.73,57.1,-43.7,4.46,0.44,0.964332,0.439118
0.67,71.3,-47.7,3.6,0.57,0.923852,0.525498
0.91,69.7,-47.2,4.29,0.61,1.076678,0.59337
0.49,61.6,-46.2,2.77,0.57,0.790066,0.533259
0.12,60.8,-45.9,1.28,0.32,0.390981,0.308472
0.21,62.3,-47.3,1.98,0.32,0.517219,0.302183
0.29,62.2,-48.1,2.13,0.46,0.607805,0.410721
0.21,62.7,-47.9,1.9,0.34,0.517219,0.32212
0.23,63.4,-48.2,1.9,0.4,0.541289,0.364726
0.25,62.6,-48.8,2.01,0.45,0.564333,0.370272
0.15,62.7,-49.1,1.77,0.28,0.43713,0.235972
0.07,63.1,-49.3,1,0.28,0.298617,0.222332
0.6,62.8,-49.6,3.71,0.53,0.87426,0.442978
0.33,63.3,-47.4,2.09,0.59,0.648369,0.537332
0.52,62.7,-46.9,3.36,0.62,0.813892,0.427543
0.27,61.4,-52.6,1.98,0.51,0.586472,0.427737
0.66,63.3,-52.1,3.45,0.62,0.916932,0.549443
0.28,62.4,-52.2,2.12,0.56,0.597234,0.394192
0.31,64,-52.5,2.17,0.46,0.628414,0.436922
0.16,63.2,-52.6,1.67,0.27,0.451466,0.278148
0.27,63.4,-55.5,1.98,0.43,0.586472,0.427737
0.17,63.3,-55.9,1.65,0.31,0.465361,0.307941
0.26,62.7,-55.2,2.06,0.42,0.575509,0.374312
0.87,61.6,-55.7,4.02,0.67,1.052749,0.616808
0.73,60.1,-56.2,3.65,0.62,0.964332,0.572596
0.56,59,-55.8,3.54,0.62,0.844616,0.434914
0.36,58.9,-56.3,2.48,0.51,0.677199,0.423686
0.49,59.9,-56.7,3,0.5,0.790066,0.466929
0.8,62,-56.4,4.32,0.67,1.009509,0.50598
0.44,61,-56.7,2.69,0.58,0.748672,0.483575
0.41,59.9,-57.4,2.51,0.58,0.722698,0.496714
0.67,59.4,-58.2,3.46,0.58,0.923852,0.557555
0.66,61.7,-57.8,3.09,0.76,0.916932,0.671274
0.53,61.3,-57.3,3.38,0.43,0.821681,0.433697
0.24,62.3,-57.3,1.88,0.43,0.552931,0.397073
0.15,62,-58.6,1.4,0.41,0.43713,0.371586
0.73,60.9,-58.2,3.74,0.77,0.964332,0.552271
0.76,58.7,-57.4,3.65,0.81,0.983948,0.602772
0.65,57.6,-57.1,3.4,0.69,0.909959,0.55118
0.58,56.6,-57.6,3.29,0.57,0.859566,0.501943
0.47,56.4,-58.2,2.58,0.6,0.773774,0.580946
0.83,57.8,-57.9,3.58,0.74,1.028263,0.703206
0.63,58.3,-58.7,3.22,0.66,0.89585,0.578182
0.99,67,-64.4,3.92,0.95,1.123008,0.76416
1.04,65.7,-66.9,4.27,0.98,1.151017,0.704995
1.18,63.9,-67.2,4.5,0.79,1.226044,0.763926
0.5,59.3,-63.3,2.82,0.6,0.798087,0.530967
0.15,59.2,-62.8,1.45,0.35,0.43713,0.332725
0.85,58.1,-62.4,3.76,0.72,1.040578,0.665489
0.14,58.2,-62.9,1.48,0.31,0.422308,0.285575
0.27,63.8,-67.9,2.06,0.45,0.586472,0.394616
0.75,64.4,-69,3.29,0.86,0.977453,0.717526
0.46,64,-69.7,2.65,0.59,0.765498,0.529477
0.4,65.2,-69.8,2.77,0.42,0.713831,0.408599
0.74,65.5,-70.2,4.03,0.58,0.970915,0.506309
1.09,63.8,-70.7,4.56,0.85,1.178361,0.676937
0.82,62.2,-70.8,3.4,0.99,1.02205,0.771618
0.36,61.6,-71.1,2.41,0.51,0.677199,0.444861
0.23,63,-70,1.82,0.44,0.541289,0.398529
0.56,59.3,-69.4,3.14,0.54,0.844616,0.515689
0.12,58.4,-68.9,1.38,0.35,0.390981,0.260998
0.24,58,-68.5,2,0.39,0.552931,0.353248
0.28,56.1,-68,2,0.52,0.597234,0.443846
0.11,56.7,-67.7,1.37,0.24,0.374336,0.234793
0.4,57.5,-67.8,2.63,0.47,0.713831,0.442213
0.08,57.5,-68.1,1.13,0.25,0.319235,0.212188
0.08,58,-68.2,1.29,0.2,0.319235,0.173069
0.25,55.5,-67.7,2.01,0.41,0.564333,0.370272
0.27,54.7,-68,2.15,0.39,0.586472,0.366374
0.11,54.1,-68,1.29,0.3,0.374336,0.261641
0.67,56.5,-58.9,3.18,0.66,0.923852,0.64626
0.46,57.5,-59.2,3.01,0.42,0.765498,0.429914
0.55,56.4,-59.7,2.93,0.65,0.837041,0.566644
0.13,56.8,-60,1.47,0.31,0.406946,0.260781
0.58,59.2,-59.2,3.08,0.59,0.859566,0.557774
0.8,60.4,-59.1,3.9,0.6,1.009509,0.581413
0.83,60.2,-60,3.45,0.84,1.028263,0.760421
0.98,57.1,-56.2,4.23,0.72,1.117322,0.663158
0.43,55.9,-56.8,2.67,0.51,0.740115,0.474759
0.48,54.9,-56.9,2.91,0.57,0.781962,0.476713
0.68,55.6,-56.3,3.69,0.58,0.930721,0.516564
0.71,54.9,-55.5,3.88,0.53,0.95103,0.507479
0.83,54.1,-56.1,4.19,0.56,1.028263,0.549561
0.59,53.7,-56.8,3.5,0.53,0.866944,0.469282
0.23,53.3,-57.1,2.22,0.29,0.541289,0.287022
0.71,51.2,-53.7,3.23,0.75,0.95103,0.684237
0.66,55.7,-51.5,3.53,0.64,0.916932,0.53084
0.55,52,-51.3,3.05,0.55,0.837041,0.527923
0.76,52,-50.7,3.68,0.68,0.983948,0.595069
0.6,50.9,-50.7,3.45,0.53,0.87426,0.488449
0.25,49.8,-50.3,1.9,0.45,0.564333,0.414203
0.83,50.2,-50.9,3.82,0.7,1.028263,0.628439
0.26,49.2,-51.1,1.99,0.39,0.575509,0.399111
0.52,49.8,-51.5,3.11,0.78,0.813892,0.476475
0.35,48.5,-51.3,2.36,0.47,0.667727,0.44411
0.39,50,-52.7,2.35,0.58,0.704851,0.529343
0.91,47.6,-53,4.15,0.66,1.076678,0.622152
0.36,49.3,-53.3,2.51,0.41,0.677199,0.415554
0.99,49,-54,4.16,0.8,1.123008,0.689448
0.59,50.7,-54.3,3.33,0.66,0.866944,0.503603
0.52,49.6,-54.9,3.18,0.55,0.813892,0.461228
0.47,48.1,-55.1,2.59,0.6,0.773774,0.575532
0.89,48.9,-55.7,3.53,0.85,1.064781,0.810901
0.42,49.8,-56.1,2.63,0.5,0.731459,0.471896
0.87,51.2,-56,4.13,0.6,1.052749,0.593015
0.22,50.3,-56.5,1.91,0.38,0.529391,0.339699
0.78,51.3,-56.8,3.34,0.78,0.99681,0.7395
0.44,52.4,-56.8,2.45,0.66,0.748672,0.590877
0.65,52.2,-57.6,3.02,0.72,0.909959,0.691121
0.29,51.6,-52.9,2.1,0.47,0.607805,0.422143
0.97,53,-68.4,3.84,0.8,1.111606,0.771941
0.82,52.8,-67.3,3.92,0.65,1.02205,0.594924
0.41,51.6,-67.4,2.51,0.55,0.722698,0.496714
0.23,51.3,-67.8,1.85,0.42,0.541289,0.38445
0.72,56.2,-65.9,3.34,0.74,0.957704,0.652846
0.83,56,-67.1,4.11,0.65,1.028263,0.564235
0.35,54.8,-67.2,2.35,0.45,0.667727,0.447583
0.81,53.5,-66.9,3.77,0.68,1.015799,0.621789
0.77,54.5,-66.4,3.72,0.67,0.9904,0.595014
0.6,54.5,-65.8,3.43,0.51,0.87426,0.492492
0.68,52.4,-66.2,3.17,0.71,0.930721,0.665546
0.19,51.5,-66.7,1.79,0.37,0.491974,0.311301
0.31,50.2,-66.4,2.38,0.37,0.628414,0.372963
0.17,51,-66.4,1.62,0.35,0.465361,0.318634
0.18,51.5,-66,1.63,0.36,0.478852,0.343116
0.14,50.8,-65.9,1.57,0.29,0.422308,0.258177
0.26,50.7,-65.6,2.38,0.34,0.575509,0.301776
0.47,51.7,-65.6,2.8,0.53,0.773774,0.49375
0.26,52.6,-65.7,2,0.46,0.575509,0.395201
0.3,52.9,-65.2,2.57,0.35,0.618195,0.321873
0.33,53.2,-66,2.22,0.55,0.648369,0.458642
0.19,53.4,-65.5,1.77,0.42,0.491974,0.317268
0.26,53.4,-64.7,2.03,0.43,0.575509,0.384258
0.88,54.4,-65,3.71,0.81,1.058782,0.715264
0.12,53.8,-64.5,1.34,0.28,0.390981,0.276305
0.24,48.4,-65.7,2.05,0.5,0.552931,0.339256
0.38,48.8,-66.2,2.4,0.54,0.695756,0.484712
0.24,49.1,-65.7,1.8,0.49,0.552931,0.443443
0.53,49.6,-65.7,2.94,0.83,0.821681,0.534555
0.52,55.4,-64.7,2.82,0.6,0.813892,0.561948
0.15,54.6,-64.4,1.48,0.35,0.43713,0.316975
0.26,57,-61.8,2.04,0.41,0.575509,0.380842
0.12,57,-62.7,1.32,0.3,0.390981,0.285397
0.19,56.7,-63,1.62,0.42,0.491974,0.381701
0.31,56,-63.7,2.07,0.52,0.628414,0.486945
0.42,55.2,-63.9,2.59,0.52,0.731459,0.484829
0.35,55.7,-64.3,2.36,0.53,0.667727,0.44411
0.09,56.1,-64.7,1.15,0.26,0.3386,0.24405
0.12,55.8,-63.2,1.32,0.33,0.390981,0.285397
0.56,55.5,-62.6,3.27,0.57,0.844616,0.484987
1.1,55.8,-62,4.21,0.81,1.183754,0.778194
0.37,54.5,-61.8,2.52,0.51,0.68654,0.427914
0.54,51.1,-59.1,3.62,0.44,0.829396,0.40551
0.55,47.7,-49.1,3.39,0.47,0.837041,0.451156
0.6,47,-48.1,3.46,0.55,0.87426,0.486463
0.45,46.4,-49.2,2.48,0.62,0.757132,0.59593
0.75,46,-47.1,3.99,0.61,0.977453,0.52118
0.78,45.1,-47.6,3.52,0.73,0.99681,0.663823
1.14,43.5,-47.8,4.25,0.85,1.205085,0.804346
0.47,42.3,-47.8,2.74,0.59,0.773774,0.512792
0.41,45.6,-48.3,2.6,0.48,0.722698,0.465789
0.28,44.8,-48.3,2.02,0.59,0.597234,0.433806
0.97,43.7,-48.9,4.07,0.75,1.111606,0.695425
0.21,42.7,-48.4,1.8,0.38,0.517219,0.354261
0.63,45.4,-49.6,3.26,0.64,0.89585,0.566219
0.76,43.5,-51.5,3.45,0.84,0.983948,0.663931
0.46,44.1,-52.2,2.51,0.72,0.765498,0.600722
0.42,45.1,-52.7,2.91,0.48,0.731459,0.404114
0.37,42,-51.7,3.05,0.35,0.68654,0.328422
0.21,41.8,-54.4,1.71,0.45,0.517219,0.396952
0.31,47.7,-56.9,2.13,0.47,0.628414,0.454275
0.12,47.1,-57.1,1.34,0.32,0.390981,0.276305
0.24,48.7,-57.4,2.08,0.36,0.552931,0.331647
0.19,48,-57.2,1.65,0.46,0.491974,0.364424
0.14,47.2,-57.4,1.52,0.3,0.422308,0.272261
0.12,46,-57.7,1.32,0.29,0.390981,0.285397
0.18,46.3,-57.3,1.57,0.42,0.478852,0.376041
0.18,45.8,-58.3,1.72,0.33,0.478852,0.30969
0.21,46.8,-58.1,1.94,0.35,0.517219,0.311669
0.05,47.3,-57.9,0.86,0.24,0.252377,0.180918
0.26,47.4,-58.3,2.11,0.41,0.575509,0.359484
0.76,46.3,-58.7,3.68,0.64,0.983948,0.595069
0.18,49.1,-58.3,1.77,0.32,0.478852,0.295318
0.12,45.7,-57.3,1.35,0.31,0.390981,0.272164
0.08,45.4,-57.5,1.17,0.22,0.319235,0.199928
0.11,45.3,-57.7,1.35,0.26,0.374336,0.240626
0.3,44.7,-57.4,2.46,0.35,0.618195,0.341506
0.27,43.6,-57.6,1.96,0.5,0.586472,0.437969
0.34,43.5,-57.1,2.23,0.5,0.658119,0.476046
0.78,42.5,-57,3.68,0.65,0.99681,0.615342
0.35,42.9,-57.5,2.41,0.47,0.667727,0.428031
0.12,44.9,-58.2,1.39,0.3,0.390981,0.257621
0.13,47.7,-58.7,1.41,0.31,0.406946,0.281305
0.23,48.3,-58.3,2.09,0.35,0.541289,0.312241
0.32,48.7,-57.8,2.77,0.34,0.63847,0.314633
0.24,50,-59.6,1.89,0.42,0.552931,0.392613
0.38,46.8,-60.3,2.31,0.53,0.695756,0.528001
0.14,46.1,-59.8,1.57,0.3,0.422308,0.258177
0.19,45.8,-60.2,1.96,0.31,0.491974,0.271474
0.16,45.2,-60.3,1.47,0.41,0.451466,0.361937
0.05,44.3,-60,0.93,0.21,0.252377,0.156952
0.11,44.6,-59.9,1.32,0.27,0.374336,0.25036
0.06,45,-59.5,0.99,0.24,0.276465,0.180199
0.09,44.7,-60.3,1.16,0.33,0.3386,0.239618
0.09,45,-60.6,1.15,0.28,0.3386,0.24405
0.09,45.7,-60.5,1.27,0.23,0.3386,0.204358
0.01,45.4,-60.5,0.41,0.1,0.112867,0.073117
0.18,43.8,-59.7,1.59,0.44,0.478852,0.363482
0.27,43,-59.8,2.08,0.46,0.586472,0.387702
0.2,45.9,-59.3,1.76,0.39,0.504754,0.344465
0.1,45.4,-59.4,1.19,0.35,0.356915,0.26836
0.04,45.7,-59.9,0.71,0.21,0.225733,0.215429
0.06,45.2,-59.9,0.95,0.2,0.276465,0.194649
0.4,44.1,-60.7,2.61,0.46,0.713831,0.44774
0.11,43.5,-60.5,1.25,0.32,0.374336,0.280367
0.74,43.8,-61.4,3.68,0.73,0.970915,0.575295
0.23,43.5,-62.1,2.11,0.31,0.541289,0.307958
0.23,42.9,-62.1,1.87,0.43,0.541289,0.376087
0.19,42.3,-62.2,1.83,0.45,0.491974,0.300371
0.35,47,-60.7,2.47,0.52,0.667727,0.411043
0.37,47.4,-61.7,2.32,0.57,0.68654,0.499584
0.06,47.7,-62.2,0.92,0.25,0.276465,0.209086
0.13,48.1,-62.6,1.46,0.28,0.406946,0.263849
0.43,47.7,-63.4,2.81,0.43,0.740115,0.437517
0.53,46.8,-63,2.87,0.56,0.821681,0.558547
0.93,51.5,-64.2,3.71,0.87,1.088445,0.77702
1.85,50.2,-64,5.28,1.4,1.535151,1.075396
0.56,49.1,-63.8,2.81,0.85,0.844616,0.637572
0.25,48.1,-65.1,1.95,0.43,0.564333,0.391914
0.19,45.2,-64.1,1.61,0.45,0.491974,0.388424
0.34,44.7,-63.5,2.2,0.53,0.658119,0.491113
0.23,44.4,-66,1.85,0.53,0.541289,0.38445
0.06,44,-66.4,0.89,0.22,0.276465,0.230589
0.06,44.5,-66.3,0.98,0.21,0.276465,0.183456
0.3,46.3,-66.1,2.06,0.59,0.618195,0.464928
0.84,47.6,-66.3,3.62,0.76,1.034439,0.700539
0.19,46.3,-67.1,1.67,0.42,0.491974,0.354631
0.38,45.4,-67.4,2.31,0.59,0.695756,0.528001
0.48,44.6,-67.3,2.83,0.63,0.781962,0.49886
0.24,43.8,-67,1.84,0.45,0.552931,0.417315
0.39,43,-67.1,2.37,0.55,0.704851,0.518765
0.19,46.7,-66.8,1.63,0.46,0.491974,0.375519
0.25,47.8,-66.8,2.19,0.34,0.564333,0.323122
0.65,47,-67.6,3.02,0.8,0.909959,0.691121
0.48,46.3,-68,2.62,0.6,0.781962,0.580251
0.32,47.1,-68.2,2.43,0.41,0.63847,0.376121
0.12,45.4,-67.9,1.28,0.37,0.390981,0.308472
0.05,44.9,-67.7,0.9,0.21,0.252377,0.165817
0.19,44.9,-68.1,1.61,0.45,0.491974,0.388424
0.14,44.5,-68.2,1.45,0.39,0.422308,0.297259
0.31,43.6,-68.3,2.1,0.49,0.628414,0.469346
0.63,43.4,-67.6,2.89,0.81,0.89585,0.740226
1.42,41.8,-68.1,4.33,1.26,1.34496,1.119478
0.26,40.8,-68,1.9,0.46,0.575509,0.443296
0.25,39,-67.4,1.91,0.42,0.564333,0.40933
0.92,37.4,-66.5,3.78,0.84,1.082578,0.736243
0.45,42.2,-66.6,2.44,0.71,0.757132,0.627965
0.23,41.5,-66.6,1.81,0.52,0.541289,0.403734
0.29,41,-65.8,2.23,0.45,0.607805,0.379181
0.35,41.7,-65.9,2.32,0.5,0.667727,0.458618
0.11,41.4,-67,1.28,0.37,0.374336,0.265851
0.35,42.3,-65,2.19,0.55,0.667727,0.523653
0.18,41.5,-65.1,1.58,0.39,0.478852,0.369501
0.91,41.9,-64.3,3.6,0.85,1.076678,0.802764
0.31,40.8,-64.8,2.57,0.44,0.628414,0.334397
0.49,37.3,-65.4,2.7,0.71,0.790066,0.561008
0.29,36.6,-65.1,2.2,0.54,0.607805,0.387789
1.18,34.4,-64.7,4.82,0.9,1.226044,0.688512
0.57,43.1,-63,3.16,0.78,0.852124,0.522331
0.1,42.3,-62.7,1.2,0.33,0.356915,0.263081
0.37,42.4,-63.4,2.43,0.61,0.68654,0.45541
0.82,41.5,-57.7,4.02,0.62,1.02205,0.57361
0.22,40.9,-57.1,1.99,0.32,0.529391,0.317913
0.86,39.9,-58,3.59,0.83,1.046681,0.737485
0.48,39.3,-58.5,3.12,0.46,0.781962,0.430235
0.55,38.2,-58.8,3.42,0.49,0.837041,0.445812
0.8,37.6,-59.6,4.11,0.56,1.009509,0.540179
0.41,35.6,-59.8,2.45,0.62,0.722698,0.522157
0.47,40.4,-55.1,2.98,0.48,0.773774,0.447781
0.55,37.5,-53.7,3.23,0.58,0.837041,0.482961
0.59,38.2,-53,3.41,0.53,0.866944,0.486603
0.4,40.2,-46.5,2.62,0.49,0.713831,0.44495
0.66,42.1,-46.7,3.43,0.57,0.916932,0.554405
0.21,41.3,-45.8,1.74,0.48,0.517219,0.380366
0.7,43.2,-44.8,4.31,0.54,0.944309,0.436914
0.63,45.4,-44.9,3.61,0.52,0.89585,0.486146
0.3,45.1,-44.5,2.62,0.33,0.618195,0.313889
0.34,44.3,-44.6,2.36,0.48,0.658119,0.426598
0.34,44.1,-43.8,2.3,0.49,0.658119,0.446985
0.54,43.4,-44,3.12,0.55,0.829396,0.497188
0.26,42.6,-44,2.09,0.51,0.575509,0.365183
0.38,42.1,-43.9,2.66,0.65,0.695756,0.407064
